DATE,OPEN,HIGH,LOW,CLOSE
01/23/2008,5.350000,5.350000,5.350000,5.350000
01/24/2008,3.380000,3.380000,3.380000,3.380000
01/25/2008,1.890000,1.890000,1.890000,1.890000
01/28/2008,3.940000,3.940000,3.940000,3.940000
01/29/2008,3.910000,3.910000,3.910000,3.910000
01/30/2008,2.490000,2.490000,2.490000,2.490000
01/31/2008,3.430000,3.430000,3.430000,3.430000
02/01/2008,6.470000,6.470000,6.470000,6.470000
02/04/2008,3.450000,3.450000,3.450000,3.450000
02/05/2008,2.060000,2.060000,2.060000,2.060000
02/06/2008,2.010000,2.010000,2.010000,2.010000
02/07/2008,3.610000,3.610000,3.610000,3.610000
02/08/2008,2.780000,2.780000,2.780000,2.780000
02/11/2008,4.360000,4.360000,4.360000,4.360000
02/12/2008,3.690000,3.690000,3.690000,3.690000
02/13/2008,8.110000,8.110000,8.110000,8.110000
02/14/2008,7.910000,7.910000,7.910000,7.910000
02/15/2008,7.370000,7.370000,7.370000,7.370000
02/19/2008,6.060000,6.060000,6.060000,6.060000
02/20/2008,5.220000,5.220000,5.220000,5.220000
02/21/2008,4.700000,4.700000,4.700000,4.700000
02/22/2008,5.180000,5.180000,5.180000,5.180000
02/25/2008,5.460000,5.460000,5.460000,5.460000
02/26/2008,4.330000,4.330000,4.330000,4.330000
02/27/2008,2.840000,2.840000,2.840000,2.840000
02/28/2008,3.590000,3.590000,3.590000,3.590000
02/29/2008,3.220000,3.220000,3.220000,3.220000
03/03/2008,3.110000,3.110000,3.110000,3.110000
03/04/2008,3.690000,3.690000,3.690000,3.690000
03/05/2008,2.770000,2.770000,2.770000,2.770000
03/06/2008,4.350000,4.350000,4.350000,4.350000
03/07/2008,2.850000,2.850000,2.850000,2.850000
03/10/2008,3.990000,3.990000,3.990000,3.990000
03/11/2008,6.110000,6.110000,6.110000,6.110000
03/12/2008,5.760000,5.760000,5.760000,5.760000
03/13/2008,6.420000,6.420000,6.420000,6.420000
03/14/2008,7.790000,7.790000,7.790000,7.790000
03/17/2008,10.000000,10.000000,10.000000,10.000000
03/18/2008,8.230000,8.230000,8.230000,8.230000
03/19/2008,8.270000,8.270000,8.270000,8.270000
03/20/2008,8.410000,8.410000,8.410000,8.410000
03/24/2008,4.970000,4.970000,4.970000,4.970000
03/25/2008,5.700000,5.700000,5.700000,5.700000
03/26/2008,3.350000,3.350000,3.350000,3.350000
03/27/2008,2.720000,2.720000,2.720000,2.720000
03/28/2008,3.490000,3.490000,3.490000,3.490000
03/31/2008,1.990000,1.990000,1.990000,1.990000
04/01/2008,5.670000,5.670000,5.670000,5.670000
04/02/2008,4.560000,4.560000,4.560000,4.560000
04/03/2008,5.380000,5.380000,5.380000,5.380000
04/04/2008,7.000000,7.000000,7.000000,7.000000
04/07/2008,4.070000,4.070000,4.070000,4.070000
04/08/2008,7.090000,7.090000,7.090000,7.090000
04/09/2008,5.350000,5.350000,5.350000,5.350000
04/10/2008,5.680000,5.680000,5.680000,5.680000
04/11/2008,2.330000,2.330000,2.330000,2.330000
04/14/2008,1.710000,1.710000,1.710000,1.710000
04/15/2008,3.580000,3.580000,3.580000,3.580000
04/16/2008,3.720000,3.720000,3.720000,3.720000
04/17/2008,3.810000,3.810000,3.810000,3.810000
04/18/2008,5.890000,5.890000,5.890000,5.890000
04/21/2008,4.590000,4.590000,4.590000,4.590000
04/22/2008,4.480000,4.480000,4.480000,4.480000
04/23/2008,2.790000,2.790000,2.790000,2.790000
04/24/2008,6.000000,6.000000,6.000000,6.000000
04/25/2008,5.160000,5.160000,5.160000,5.160000
04/28/2008,3.990000,3.990000,3.990000,3.990000
04/29/2008,5.050000,5.050000,5.050000,5.050000
04/30/2008,3.090000,3.090000,3.090000,3.090000
05/01/2008,5.350000,5.350000,5.350000,5.350000
05/02/2008,5.170000,5.170000,5.170000,5.170000
05/05/2008,4.530000,4.530000,4.530000,4.530000
05/06/2008,6.440000,6.440000,6.440000,6.440000
05/07/2008,6.070000,6.070000,6.070000,6.070000
05/08/2008,7.280000,7.280000,7.280000,7.280000
05/09/2008,4.790000,4.790000,4.790000,4.790000
05/12/2008,3.910000,3.910000,3.910000,3.910000
05/13/2008,5.020000,5.020000,5.020000,5.020000
05/14/2008,5.560000,5.560000,5.560000,5.560000
05/15/2008,7.860000,7.860000,7.860000,7.860000
05/16/2008,7.870000,7.870000,7.870000,7.870000
05/19/2008,7.300000,7.300000,7.300000,7.300000
05/20/2008,7.420000,7.420000,7.420000,7.420000
05/21/2008,6.050000,6.050000,6.050000,6.050000
05/22/2008,6.220000,6.220000,6.220000,6.220000
05/23/2008,6.250000,6.250000,6.250000,6.250000
05/27/2008,5.410000,5.410000,5.410000,5.410000
05/28/2008,5.400000,5.400000,5.400000,5.400000
05/29/2008,4.640000,4.640000,4.640000,4.640000
05/30/2008,4.100000,4.100000,4.100000,4.100000
06/02/2008,4.630000,4.630000,4.630000,4.630000
06/03/2008,3.480000,3.480000,3.480000,3.480000
06/04/2008,3.690000,3.690000,3.690000,3.690000
06/05/2008,6.550000,6.550000,6.550000,6.550000
06/06/2008,5.360000,5.360000,5.360000,5.360000
06/09/2008,5.100000,5.100000,5.100000,5.100000
06/10/2008,5.280000,5.280000,5.280000,5.280000
06/11/2008,4.300000,4.300000,4.300000,4.300000
06/12/2008,6.700000,6.700000,6.700000,6.700000
06/13/2008,7.810000,7.810000,7.810000,7.810000
06/16/2008,7.530000,7.530000,7.530000,7.530000
06/17/2008,7.040000,7.040000,7.040000,7.040000
06/18/2008,6.420000,6.420000,6.420000,6.420000
06/19/2008,6.120000,6.120000,6.120000,6.120000
06/20/2008,5.980000,5.980000,5.980000,5.980000
06/23/2008,5.330000,5.330000,5.330000,5.330000
06/24/2008,4.850000,4.850000,4.850000,4.850000
06/25/2008,3.260000,3.260000,3.260000,3.260000
06/26/2008,1.750000,1.750000,1.750000,1.750000
06/27/2008,3.360000,3.360000,3.360000,3.360000
06/30/2008,3.840000,3.840000,3.840000,3.840000
07/01/2008,8.090000,8.090000,8.090000,8.090000
07/02/2008,6.350000,6.350000,6.350000,6.350000
07/03/2008,5.700000,5.700000,5.700000,5.700000
07/07/2008,5.400000,5.400000,5.400000,5.400000
07/08/2008,7.840000,7.840000,7.840000,7.840000
07/09/2008,3.580000,3.580000,3.580000,3.580000
07/10/2008,6.390000,6.390000,6.390000,6.390000
07/11/2008,3.600000,3.600000,3.600000,3.600000
07/14/2008,2.910000,2.910000,2.910000,2.910000
07/15/2008,4.530000,4.530000,4.530000,4.530000
07/16/2008,4.390000,4.390000,4.390000,4.390000
07/17/2008,6.950000,6.950000,6.950000,6.950000
07/18/2008,5.270000,5.270000,5.270000,5.270000
07/21/2008,4.310000,4.310000,4.310000,4.310000
07/22/2008,4.370000,4.370000,4.370000,4.370000
07/23/2008,4.560000,4.560000,4.560000,4.560000
07/24/2008,4.370000,4.370000,4.370000,4.370000
07/25/2008,6.180000,6.180000,6.180000,6.180000
07/28/2008,2.920000,2.920000,2.920000,2.920000
07/29/2008,3.640000,3.640000,3.640000,3.640000
07/30/2008,4.730000,4.730000,4.730000,4.730000
07/31/2008,4.060000,4.060000,4.060000,4.060000
08/01/2008,4.860000,4.860000,4.860000,4.860000
08/04/2008,4.210000,4.210000,4.210000,4.210000
08/05/2008,4.060000,4.060000,4.060000,4.060000
08/06/2008,4.550000,4.550000,4.550000,4.550000
08/07/2008,5.640000,5.640000,5.640000,5.640000
08/08/2008,2.900000,2.900000,2.900000,2.900000
08/11/2008,3.000000,3.000000,3.000000,3.000000
08/12/2008,2.640000,2.640000,2.640000,2.640000
08/13/2008,3.550000,3.550000,3.550000,3.550000
08/14/2008,4.300000,4.300000,4.300000,4.300000
08/15/2008,4.950000,4.950000,4.950000,4.950000
08/18/2008,4.340000,4.340000,4.340000,4.340000
08/19/2008,3.420000,3.420000,3.420000,3.420000
08/20/2008,2.980000,2.980000,2.980000,2.980000
08/21/2008,3.080000,3.080000,3.080000,3.080000
08/22/2008,3.420000,3.420000,3.420000,3.420000
08/25/2008,3.170000,3.170000,3.170000,3.170000
08/26/2008,4.180000,4.180000,4.180000,4.180000
08/27/2008,2.770000,2.770000,2.770000,2.770000
08/28/2008,4.190000,4.190000,4.190000,4.190000
08/29/2008,3.530000,3.530000,3.530000,3.530000
09/02/2008,3.830000,3.830000,3.830000,3.830000
09/03/2008,4.260000,4.260000,4.260000,4.260000
09/04/2008,7.280000,7.280000,7.280000,7.280000
09/05/2008,6.530000,6.530000,6.530000,6.530000
09/08/2008,5.430000,5.430000,5.430000,5.430000
09/09/2008,3.580000,3.580000,3.580000,3.580000
09/10/2008,4.670000,4.670000,4.670000,4.670000
09/11/2008,5.570000,5.570000,5.570000,5.570000
09/12/2008,3.010000,3.010000,3.010000,3.010000
09/16/2008,4.820000,4.820000,4.820000,4.820000
09/17/2008,6.590000,6.590000,6.590000,6.590000
09/18/2008,10.600000,10.600000,10.600000,10.600000
09/19/2008,12.510000,12.510000,12.510000,12.510000
09/22/2008,7.310000,7.310000,7.310000,7.310000
09/23/2008,8.760000,8.760000,8.760000,8.760000
09/24/2008,3.800000,3.800000,3.800000,3.800000
09/25/2008,9.480000,9.480000,9.480000,9.480000
09/26/2008,7.360000,7.360000,7.360000,7.360000
09/30/2008,7.400000,7.400000,7.400000,7.400000
10/01/2008,6.870000,6.870000,6.870000,6.870000
10/02/2008,10.400000,10.400000,10.400000,10.400000
10/03/2008,9.470000,9.470000,9.470000,9.470000
10/06/2008,14.920000,14.920000,14.920000,14.920000
10/14/2008,12.050000,12.050000,12.050000,12.050000
10/15/2008,18.070000,18.070000,18.070000,18.070000
10/16/2008,20.920000,20.920000,20.920000,20.920000
10/17/2008,25.410000,25.410000,25.410000,25.410000
10/20/2008,19.840000,19.840000,19.840000,19.840000
10/21/2008,13.240000,13.240000,13.240000,13.240000
10/22/2008,21.980000,21.980000,21.980000,21.980000
10/23/2008,25.890000,25.890000,25.890000,25.890000
10/24/2008,30.420000,30.420000,30.420000,30.420000
10/27/2008,21.350000,21.350000,21.350000,21.350000
10/28/2008,33.630000,33.630000,33.630000,33.630000
10/29/2008,26.390000,26.390000,26.390000,26.390000
10/30/2008,24.750000,24.750000,24.750000,24.750000
10/31/2008,21.060000,21.060000,21.060000,21.060000
11/03/2008,20.020000,20.020000,20.020000,20.020000
11/04/2008,17.610000,17.610000,17.610000,17.610000
11/05/2008,16.160000,16.160000,16.160000,16.160000
11/06/2008,21.590000,21.590000,21.590000,21.590000
11/07/2008,19.950000,19.950000,19.950000,19.950000
11/10/2008,15.630000,15.630000,15.630000,15.630000
11/11/2008,16.880000,16.880000,16.880000,16.880000
11/12/2008,24.090000,24.090000,24.090000,24.090000
11/13/2008,24.750000,24.750000,24.750000,24.750000
11/14/2008,23.870000,23.870000,23.870000,23.870000
11/17/2008,25.050000,25.050000,25.050000,25.050000
11/18/2008,26.930000,26.930000,26.930000,26.930000
11/19/2008,20.750000,20.750000,20.750000,20.750000
11/20/2008,30.410000,30.410000,30.410000,30.410000
11/21/2008,32.920000,32.920000,32.920000,32.920000
11/24/2008,23.210000,23.210000,23.210000,23.210000
11/25/2008,18.230000,18.230000,18.230000,18.230000
11/26/2008,15.500000,15.500000,15.500000,15.500000
11/28/2008,13.640000,13.640000,13.640000,13.640000
12/01/2008,13.440000,13.440000,13.440000,13.440000
12/02/2008,17.570000,17.570000,17.570000,17.570000
12/03/2008,16.620000,16.620000,16.620000,16.620000
12/04/2008,15.490000,15.490000,15.490000,15.490000
12/05/2008,17.660000,17.660000,17.660000,17.660000
12/08/2008,20.030000,20.030000,20.030000,20.030000
12/09/2008,19.940000,19.940000,19.940000,19.940000
12/10/2008,24.140000,24.140000,24.140000,24.140000
12/11/2008,18.190000,18.190000,18.190000,18.190000
12/12/2008,22.750000,22.750000,22.750000,22.750000
12/15/2008,19.510000,19.510000,19.510000,19.510000
12/16/2008,23.150000,23.150000,23.150000,23.150000
12/17/2008,18.080000,18.080000,18.080000,18.080000
12/18/2008,17.170000,17.170000,17.170000,17.170000
12/19/2008,20.060000,20.060000,20.060000,20.060000
12/22/2008,16.400000,16.400000,16.400000,16.400000
12/23/2008,12.890000,12.890000,12.890000,12.890000
12/24/2008,12.140000,12.140000,12.140000,12.140000
12/26/2008,11.140000,11.140000,11.140000,11.140000
12/29/2008,14.890000,14.890000,14.890000,14.890000
12/30/2008,17.590000,17.590000,17.590000,17.590000
12/31/2008,9.650000,9.650000,9.650000,9.650000
01/02/2009,15.000000,15.000000,15.000000,15.000000
01/05/2009,12.580000,12.580000,12.580000,12.580000
01/06/2009,11.350000,11.350000,11.350000,11.350000
01/07/2009,19.030000,19.030000,19.030000,19.030000
01/08/2009,20.110000,20.110000,20.110000,20.110000
01/09/2009,17.880000,17.880000,17.880000,17.880000
01/12/2009,19.550000,19.550000,19.550000,19.550000
01/13/2009,17.590000,17.590000,17.590000,17.590000
01/14/2009,19.640000,19.640000,19.640000,19.640000
01/15/2009,34.340000,34.340000,34.340000,34.340000
01/16/2009,26.260000,26.260000,26.260000,26.260000
01/20/2009,23.040000,23.040000,23.040000,23.040000
01/21/2009,18.450000,18.450000,18.450000,18.450000
01/22/2009,18.470000,18.470000,18.470000,18.470000
01/23/2009,19.750000,19.750000,19.750000,19.750000
01/26/2009,19.540000,19.540000,19.540000,19.540000
01/27/2009,14.290000,14.290000,14.290000,14.290000
01/28/2009,18.800000,18.800000,18.800000,18.800000
01/29/2009,15.260000,15.260000,15.260000,15.260000
01/30/2009,18.310000,18.310000,18.310000,18.310000
02/02/2009,16.530000,16.530000,16.530000,16.530000
02/03/2009,20.190000,20.190000,20.190000,20.190000
02/04/2009,17.140000,17.140000,17.140000,17.140000
02/05/2009,20.290000,20.290000,20.290000,20.290000
02/06/2009,19.530000,19.530000,19.530000,19.530000
02/09/2009,15.870000,15.870000,15.870000,15.870000
02/10/2009,20.270000,20.270000,20.270000,20.270000
02/11/2009,21.810000,21.810000,21.810000,21.810000
02/12/2009,17.610000,17.610000,17.610000,17.610000
02/13/2009,19.180000,19.180000,19.180000,19.180000
02/17/2009,21.500000,21.500000,21.500000,21.500000
02/18/2009,19.600000,19.600000,19.600000,19.600000
02/19/2009,13.110000,13.110000,13.110000,13.110000
02/20/2009,23.040000,23.040000,23.040000,23.040000
02/23/2009,16.190000,16.190000,16.190000,16.190000
02/24/2009,10.580000,10.580000,10.580000,10.580000
02/25/2009,10.970000,10.970000,10.970000,10.970000
02/26/2009,10.570000,10.570000,10.570000,10.570000
02/27/2009,13.240000,13.240000,13.240000,13.240000
03/02/2009,17.680000,17.680000,17.680000,17.680000
03/03/2009,14.810000,14.810000,14.810000,14.810000
03/04/2009,18.380000,18.380000,18.380000,18.380000
03/05/2009,18.850000,18.850000,18.850000,18.850000
03/06/2009,19.770000,19.770000,19.770000,19.770000
03/09/2009,16.610000,16.610000,16.610000,16.610000
03/10/2009,18.460000,18.460000,18.460000,18.460000
03/11/2009,14.250000,14.250000,14.250000,14.250000
03/12/2009,15.960000,15.960000,15.960000,15.960000
03/13/2009,14.590000,14.590000,14.590000,14.590000
03/16/2009,14.640000,14.640000,14.640000,14.640000
03/17/2009,13.410000,13.410000,13.410000,13.410000
03/18/2009,15.370000,15.370000,15.370000,15.370000
03/19/2009,15.810000,15.810000,15.810000,15.810000
03/20/2009,20.000000,20.000000,20.000000,20.000000
03/23/2009,15.140000,15.140000,15.140000,15.140000
03/24/2009,14.740000,14.740000,14.740000,14.740000
03/25/2009,16.710000,16.710000,16.710000,16.710000
03/26/2009,14.560000,14.560000,14.560000,14.560000
03/27/2009,15.270000,15.270000,15.270000,15.270000
03/30/2009,17.210000,17.210000,17.210000,17.210000
03/31/2009,9.250000,9.250000,9.250000,9.250000
04/01/2009,14.010000,14.010000,14.010000,14.010000
04/02/2009,13.550000,13.550000,13.550000,13.550000
04/03/2009,11.420000,11.420000,11.420000,11.420000
04/06/2009,15.330000,15.330000,15.330000,15.330000
04/07/2009,11.210000,11.210000,11.210000,11.210000
04/08/2009,15.780000,15.780000,15.780000,15.780000
04/09/2009,8.350000,8.350000,8.350000,8.350000
04/13/2009,8.270000,8.270000,8.270000,8.270000
04/14/2009,7.460000,7.460000,7.460000,7.460000
04/15/2009,7.810000,7.810000,7.810000,7.810000
04/16/2009,12.550000,12.550000,12.550000,12.550000
04/17/2009,10.570000,10.570000,10.570000,10.570000
04/20/2009,10.760000,10.760000,10.760000,10.760000
04/21/2009,9.370000,9.370000,9.370000,9.370000
04/22/2009,9.290000,9.290000,9.290000,9.290000
04/23/2009,9.940000,9.940000,9.940000,9.940000
04/24/2009,9.940000,9.940000,9.940000,9.940000
04/27/2009,8.690000,8.690000,8.690000,8.690000
04/28/2009,9.550000,9.550000,9.550000,9.550000
04/29/2009,9.870000,9.870000,9.870000,9.870000
04/30/2009,12.730000,12.730000,12.730000,12.730000
05/01/2009,10.940000,10.940000,10.940000,10.940000
05/04/2009,12.760000,12.760000,12.760000,12.760000
05/05/2009,10.430000,10.430000,10.430000,10.430000
05/06/2009,10.290000,10.290000,10.290000,10.290000
05/07/2009,11.550000,11.550000,11.550000,11.550000
05/08/2009,7.410000,7.410000,7.410000,7.410000
05/11/2009,6.640000,6.640000,6.640000,6.640000
05/12/2009,8.600000,8.600000,8.600000,8.600000
05/13/2009,9.960000,9.960000,9.960000,9.960000
05/14/2009,9.470000,9.470000,9.470000,9.470000
05/15/2009,14.010000,14.010000,14.010000,14.010000
05/18/2009,12.060000,12.060000,12.060000,12.060000
05/19/2009,9.870000,9.870000,9.870000,9.870000
05/20/2009,9.110000,9.110000,9.110000,9.110000
05/21/2009,10.330000,10.330000,10.330000,10.330000
05/22/2009,13.350000,13.350000,13.350000,13.350000
05/26/2009,12.060000,12.060000,12.060000,12.060000
05/27/2009,12.960000,12.960000,12.960000,12.960000
05/28/2009,13.660000,13.660000,13.660000,13.660000
05/29/2009,13.300000,13.300000,13.300000,13.300000
06/01/2009,13.390000,13.390000,13.390000,13.390000
06/02/2009,12.210000,12.210000,12.210000,12.210000
06/03/2009,12.740000,12.740000,12.740000,12.740000
06/04/2009,15.800000,15.800000,15.800000,15.800000
06/05/2009,15.140000,15.140000,15.140000,15.140000
06/08/2009,14.190000,14.190000,14.190000,14.190000
06/09/2009,13.080000,13.080000,13.080000,13.080000
06/10/2009,13.740000,13.740000,13.740000,13.740000
06/11/2009,13.350000,13.350000,13.350000,13.350000
06/12/2009,13.200000,13.200000,13.200000,13.200000
06/15/2009,11.730000,11.730000,11.730000,11.730000
06/16/2009,12.250000,12.250000,12.250000,12.250000
06/17/2009,15.280000,15.280000,15.280000,15.280000
06/18/2009,15.050000,15.050000,15.050000,15.050000
06/19/2009,11.660000,11.660000,11.660000,11.660000
06/22/2009,9.740000,9.740000,9.740000,9.740000
06/23/2009,9.450000,9.450000,9.450000,9.450000
06/24/2009,10.120000,10.120000,10.120000,10.120000
06/25/2009,7.520000,7.520000,7.520000,7.520000
06/26/2009,6.690000,6.690000,6.690000,6.690000
06/29/2009,8.910000,8.910000,8.910000,8.910000
06/30/2009,8.490000,8.490000,8.490000,8.490000
07/01/2009,9.250000,9.250000,9.250000,9.250000
07/02/2009,9.010000,9.010000,9.010000,9.010000
07/06/2009,9.600000,9.600000,9.600000,9.600000
07/07/2009,10.630000,10.630000,10.630000,10.630000
07/08/2009,8.820000,8.820000,8.820000,8.820000
07/09/2009,10.730000,10.730000,10.730000,10.730000
07/10/2009,6.670000,6.670000,6.670000,6.670000
07/13/2009,6.940000,6.940000,6.940000,6.940000
07/14/2009,7.200000,7.200000,7.200000,7.200000
07/15/2009,7.720000,7.720000,7.720000,7.720000
07/16/2009,7.300000,7.300000,7.300000,7.300000
07/17/2009,6.320000,6.320000,6.320000,6.320000
07/20/2009,7.980000,7.980000,7.980000,7.980000
07/21/2009,7.720000,7.720000,7.720000,7.720000
07/22/2009,6.460000,6.460000,6.460000,6.460000
07/23/2009,6.820000,6.820000,6.820000,6.820000
07/24/2009,7.570000,7.570000,7.570000,7.570000
07/27/2009,6.000000,6.000000,6.000000,6.000000
07/28/2009,8.710000,8.710000,8.710000,8.710000
07/29/2009,9.190000,9.190000,9.190000,9.190000
07/30/2009,7.010000,7.010000,7.010000,7.010000
07/31/2009,5.680000,5.680000,5.680000,5.680000
08/03/2009,8.470000,8.470000,8.470000,8.470000
08/04/2009,8.700000,8.700000,8.700000,8.700000
08/05/2009,7.860000,7.860000,7.860000,7.860000
08/06/2009,12.210000,12.210000,12.210000,12.210000
08/07/2009,11.710000,11.710000,11.710000,11.710000
08/10/2009,11.370000,11.370000,11.370000,11.370000
08/11/2009,12.760000,12.760000,12.760000,12.760000
08/12/2009,13.090000,13.090000,13.090000,13.090000
08/13/2009,11.810000,11.810000,11.810000,11.810000
08/14/2009,8.460000,8.460000,8.460000,8.460000
08/17/2009,13.600000,13.600000,13.600000,13.600000
08/18/2009,13.300000,13.300000,13.300000,13.300000
08/19/2009,14.190000,14.190000,14.190000,14.190000
08/20/2009,14.740000,14.740000,14.740000,14.740000
08/21/2009,13.710000,13.710000,13.710000,13.710000
08/24/2009,11.710000,11.710000,11.710000,11.710000
08/25/2009,11.560000,11.560000,11.560000,11.560000
08/26/2009,10.680000,10.680000,10.680000,10.680000
08/27/2009,11.190000,11.190000,11.190000,11.190000
08/28/2009,10.330000,10.330000,10.330000,10.330000
08/31/2009,10.590000,10.590000,10.590000,10.590000
09/01/2009,12.610000,12.610000,12.610000,12.610000
09/02/2009,10.880000,10.880000,10.880000,10.880000
09/03/2009,13.620000,13.620000,13.620000,13.620000
09/04/2009,13.050000,13.050000,13.050000,13.050000
09/08/2009,13.240000,13.240000,13.240000,13.240000
09/09/2009,12.190000,12.190000,12.190000,12.190000
09/10/2009,10.980000,10.980000,10.980000,10.980000
09/11/2009,11.920000,11.920000,11.920000,11.920000
09/14/2009,10.990000,10.990000,10.990000,10.990000
09/15/2009,11.450000,11.450000,11.450000,11.450000
09/16/2009,11.260000,11.260000,11.260000,11.260000
09/17/2009,9.190000,9.190000,9.190000,9.190000
09/18/2009,10.240000,10.240000,10.240000,10.240000
09/21/2009,9.900000,9.900000,9.900000,9.900000
09/22/2009,8.500000,8.500000,8.500000,8.500000
09/23/2009,5.470000,5.470000,5.470000,5.470000
09/24/2009,7.570000,7.570000,7.570000,7.570000
09/25/2009,9.240000,9.240000,9.240000,9.240000
09/28/2009,9.240000,9.240000,9.240000,9.240000
09/29/2009,9.690000,9.690000,9.690000,9.690000
09/30/2009,8.710000,8.710000,8.710000,8.710000
10/01/2009,9.200000,9.200000,9.200000,9.200000
10/02/2009,10.400000,10.400000,10.400000,10.400000
10/05/2009,9.100000,9.100000,9.100000,9.100000
10/06/2009,9.040000,9.040000,9.040000,9.040000
